n16,n17,o19,cell-volume,cellnumber,x,y,z
918010000000.0,110920000.0,269720000000.0,5.2978e-09,182993,-0.061377,-0.25494,0.83641
871470000000.0,104500000.0,262450000000.0,4.9215e-09,182994,-0.064515,-0.25796,0.83503
865210000000.0,103860000.0,261850000000.0,5.2884e-09,182996,-0.062823,-0.25494,0.83989
832300000000.0,98468000.0,258170000000.0,4.9143e-09,182997,-0.057031,-0.25543,0.8421
901350000000.0,108210000.0,268170000000.0,4.7893e-09,182998,-0.059287,-0.25492,0.83933
831940000000.0,99207000.0,257170000000.0,2.8317e-09,182999,-0.065581,-0.25499,0.84088
813200000000.0,96423000.0,254610000000.0,2.7935e-09,183000,-0.066326,-0.25589,0.84062
809170000000.0,95689000.0,254070000000.0,4.9395e-09,183001,-0.066049,-0.25798,0.83872
818690000000.0,97175000.0,257210000000.0,2.2463e-09,183021,-0.063272,-0.25722,0.86099
807250000000.0,95634000.0,254030000000.0,2.7932e-09,183026,-0.066768,-0.25499,0.84452
796240000000.0,93984000.0,252510000000.0,2.6894e-09,183027,-0.067525,-0.25588,0.8443
842250000000.0,100710000.0,258810000000.0,5.2886e-09,183028,-0.064037,-0.25494,0.84341
782350000000.0,91810000.0,250570000000.0,4.9251e-09,183029,-0.06737,-0.25801,0.84248
862760000000.0,102940000.0,262260000000.0,4.8723e-09,183031,-0.060509,-0.25493,0.84271
795320000000.0,94057000.0,252970000000.0,2.7467e-09,183032,-0.067753,-0.25497,0.8482
787020000000.0,92796000.0,251780000000.0,2.4635e-09,183033,-0.068528,-0.25583,0.84799
829340000000.0,98971000.0,257310000000.0,5.0836e-09,183034,-0.065104,-0.25492,0.84692
771970000000.0,90341000.0,249400000000.0,4.682e-09,183035,-0.068474,-0.25793,0.84626
838070000000.0,99596000.0,258960000000.0,4.9069e-09,183036,-0.061488,-0.25492,0.8461
791450000000.0,93536000.0,252780000000.0,2.5877e-09,183038,-0.068543,-0.25491,0.85181
783850000000.0,92397000.0,251700000000.0,2.252e-09,183039,-0.06936,-0.25579,0.85173
795300000000.0,93655000.0,253560000000.0,4.9269e-09,183040,-0.06251,-0.25529,0.85282
821660000000.0,98049000.0,256910000000.0,4.9969e-09,183041,-0.065834,-0.25489,0.85051
766380000000.0,89678000.0,249260000000.0,4.1894e-09,183042,-0.069389,-0.25773,0.85013
818910000000.0,97332000.0,256990000000.0,3.1041e-09,183044,-0.064181,-0.25543,0.85843
807340000000.0,95224000.0,255580000000.0,3.437e-09,183045,-0.061239,-0.25551,0.85813
803750000000.0,95342000.0,254830000000.0,7.8107e-10,183046,-0.069353,-0.25599,0.86102
800680000000.0,94893000.0,254400000000.0,6.7395e-10,183047,-0.069894,-0.25599,0.8603
808560000000.0,96116000.0,255450000000.0,7.3548e-10,183048,-0.06927,-0.25536,0.86029
812570000000.0,96619000.0,256100000000.0,2.4658e-09,183049,-0.067557,-0.25699,0.86108
795730000000.0,94132000.0,253720000000.0,2.1456e-09,183050,-0.070182,-0.25763,0.85958
831890000000.0,99472000.0,258780000000.0,1.3084e-09,183051,-0.06484,-0.25534,0.86029
825720000000.0,98529000.0,257960000000.0,1.4772e-09,183052,-0.064874,-0.25593,0.86098
817140000000.0,97337000.0,256520000000.0,3.4299e-09,183054,-0.066572,-0.25511,0.85652
808700000000.0,95691000.0,255520000000.0,3.8049e-09,183055,-0.063379,-0.25515,0.85588
826470000000.0,97743000.0,258670000000.0,3.6821e-09,183056,-0.056914,-0.25623,0.85989
805780000000.0,94873000.0,255500000000.0,3.6034e-09,183057,-0.058361,-0.25555,0.858
787640000000.0,92322000.0,252720000000.0,4.3437e-09,183058,-0.060163,-0.25522,0.85551
840620000000.0,99623000.0,260920000000.0,6.7126e-09,183059,-0.055477,-0.25775,0.86005
825420000000.0,98096000.0,258070000000.0,1.3671e-09,183060,-0.062183,-0.25539,0.86018
825040000000.0,98044000.0,258070000000.0,1.2293e-09,183061,-0.062088,-0.25585,0.86091
823830000000.0,97541000.0,258180000000.0,2.5616e-09,183062,-0.060917,-0.25749,0.86096
801300000000.0,94932000.0,254540000000.0,1.331e-09,183066,-0.069711,-0.2578,0.86143
801640000000.0,95045000.0,254550000000.0,6.8797e-10,183067,-0.07028,-0.25786,0.86101
819340000000.0,97533000.0,257160000000.0,2.5489e-09,183073,-0.065471,-0.25798,0.86145
819760000000.0,97781000.0,256780000000.0,4.3275e-09,183076,-0.066409,-0.25483,0.85379
797630000000.0,93531000.0,254500000000.0,2.6995e-08,183077,-0.049461,-0.25881,0.85496
848850000000.0,100910000.0,261890000000.0,3.7713e-09,183084,-0.054272,-0.25626,0.85994
839510000000.0,99540000.0,260550000000.0,7.6415e-09,183085,-0.052691,-0.25628,0.85818
816660000000.0,96373000.0,257170000000.0,3.5216e-09,183086,-0.055481,-0.25555,0.85807
819220000000.0,96704000.0,257470000000.0,1.0935e-08,183087,-0.050617,-0.25647,0.85599
791860000000.0,92781000.0,253580000000.0,4.4912e-09,183088,-0.053599,-0.2557,0.8554
783680000000.0,91669000.0,252290000000.0,4.2695e-09,183089,-0.056879,-0.25523,0.85556
766800000000.0,89273000.0,249660000000.0,4.7723e-09,183090,-0.058474,-0.25534,0.85266
863040000000.0,102770000.0,264120000000.0,1.5047e-08,183091,-0.051251,-0.25787,0.85852
881420000000.0,105380000.0,266770000000.0,7.04e-09,183092,-0.052831,-0.25787,0.86008
778450000000.0,91019000.0,251160000000.0,3.0799e-09,183093,-0.060466,-0.25535,0.85089
795260000000.0,94090000.0,253580000000.0,1.1409e-09,183094,-0.070073,-0.25563,0.85845
803140000000.0,95316000.0,254630000000.0,1.3183e-09,183095,-0.069479,-0.25507,0.85829
798550000000.0,94634000.0,253900000000.0,2.1931e-09,183096,-0.069166,-0.2548,0.85537
787910000000.0,93005000.0,252440000000.0,1.5187e-09,183097,-0.069963,-0.25554,0.85509
825450000000.0,98675000.0,257790000000.0,1.1555e-09,183098,-0.067352,-0.25533,0.86043
821600000000.0,98065000.0,257290000000.0,8.2516e-10,183099,-0.067295,-0.25564,0.86103
825220000000.0,98664000.0,257700000000.0,2.7743e-09,183100,-0.067661,-0.25502,0.85892
785030000000.0,92512000.0,252140000000.0,2.1663e-09,183101,-0.070247,-0.2569,0.85709
773510000000.0,90745000.0,250500000000.0,3.4886e-09,183102,-0.070125,-0.25774,0.85418
860970000000.0,102930000.0,262820000000.0,1.3497e-08,183123,-0.046965,-0.25686,0.84789
872530000000.0,104650000.0,264830000000.0,2.5406e-08,183124,-0.045674,-0.25916,0.8469
863650000000.0,103360000.0,263270000000.0,1.5839e-08,183155,-0.045772,-0.25699,0.8447
821330000000.0,97191000.0,257140000000.0,6.6485e-09,183156,-0.049034,-0.25605,0.84537
825690000000.0,97591000.0,257300000000.0,4.376e-09,183163,-0.053975,-0.25547,0.84147
834110000000.0,98931000.0,258860000000.0,5.4712e-09,183164,-0.052234,-0.2555,0.83904
812950000000.0,96079000.0,255610000000.0,5.8302e-09,183165,-0.050576,-0.25552,0.83603
890760000000.0,106740000.0,266910000000.0,4.8788e-09,183166,-0.054165,-0.25496,0.83598
942940000000.0,113790000.0,274110000000.0,4.8929e-09,183167,-0.05776,-0.25492,0.83607
833920000000.0,99342000.0,258810000000.0,6.681e-09,183168,-0.045792,-0.25607,0.8387
846640000000.0,100930000.0,260670000000.0,6.8648e-09,183169,-0.047627,-0.25608,0.84202
901090000000.0,108950000.0,268790000000.0,2.6334e-08,183170,-0.04329,-0.25871,0.8454
895250000000.0,108250000.0,267770000000.0,1.0999e-08,183171,-0.042607,-0.25667,0.84417
902380000000.0,108180000.0,268790000000.0,4.3586e-09,183172,-0.055864,-0.25494,0.83888
819000000000.0,96701000.0,256470000000.0,6.6587e-09,183173,-0.051012,-0.25553,0.84264
796070000000.0,93392000.0,253180000000.0,5.2036e-09,183174,-0.054486,-0.25548,0.84435
909060000000.0,109860000.0,269870000000.0,2.1424e-08,183221,-0.044299,-0.25849,0.84891
820660000000.0,96934000.0,256610000000.0,4.8554e-09,183233,-0.058066,-0.25495,0.84535
835500000000.0,99214000.0,259330000000.0,1.2563e-08,183234,-0.047919,-0.25671,0.85123
799560000000.0,94042000.0,254190000000.0,6.1667e-09,183235,-0.050107,-0.25598,0.84895
789630000000.0,92499000.0,252440000000.0,5.8975e-09,183236,-0.052097,-0.2555,0.84641
898390000000.0,108240000.0,268160000000.0,9.9243e-09,183237,-0.044935,-0.25652,0.85032
911870000000.0,110150000.0,270270000000.0,2.286e-08,183238,-0.045218,-0.25853,0.85156
822930000000.0,97829000.0,257240000000.0,4.0563e-09,183241,-0.062654,-0.25489,0.84926
848250000000.0,100970000.0,261300000000.0,1.1671e-08,183266,-0.048307,-0.25653,0.8543
795540000000.0,93376000.0,253870000000.0,6.1949e-09,183267,-0.051258,-0.25585,0.85256
782580000000.0,91574000.0,251790000000.0,5.2855e-09,183268,-0.053097,-0.25543,0.84991
902460000000.0,108770000.0,268830000000.0,9.8033e-09,183269,-0.045535,-0.25644,0.85327
912890000000.0,110170000.0,270540000000.0,2.2142e-08,183270,-0.046269,-0.25814,0.85467
797010000000.0,93740000.0,253660000000.0,4.4243e-09,183272,-0.058949,-0.25492,0.8487
774300000000.0,90326000.0,250810000000.0,4.8284e-09,183273,-0.054804,-0.25534,0.85295
782610000000.0,91618000.0,251760000000.0,3.846e-09,183274,-0.056328,-0.25492,0.85051
792880000000.0,93081000.0,252970000000.0,4.5665e-09,183275,-0.055513,-0.25496,0.84751
834510000000.0,98899000.0,259870000000.0,2.6507e-09,183288,-0.058287,-0.25745,0.86093
824010000000.0,97589000.0,258050000000.0,1.4899e-09,183289,-0.059566,-0.25544,0.86009
825250000000.0,97722000.0,258310000000.0,1.4316e-09,183290,-0.059557,-0.25594,0.86085
841730000000.0,100120000.0,259120000000.0,4.8808e-09,183383,-0.052492,-0.25496,0.83298
828150000000.0,99040000.0,257350000000.0,3.6398e-09,183406,-0.0068009,-0.25418,0.8063
790550000000.0,94046000.0,251290000000.0,3.9564e-09,183422,0.0035951,-0.25521,0.81779
784670000000.0,92912000.0,250420000000.0,4.3769e-09,183423,0.0021602,-0.25487,0.81507
770430000000.0,91064000.0,248320000000.0,4.2175e-09,183424,0.0056003,-0.25486,0.81543
765970000000.0,90014000.0,247570000000.0,4.6726e-09,183425,0.004215,-0.25454,0.81228
831720000000.0,100190000.0,257420000000.0,2.9474e-09,183426,0.00032489,-0.25753,0.82038
808810000000.0,96801000.0,253950000000.0,1.8693e-09,183427,0.0018022,-0.25519,0.81968
814200000000.0,97603000.0,254800000000.0,1.4362e-09,183428,0.0017741,-0.25579,0.82039
815970000000.0,98070000.0,255090000000.0,2.805e-09,183429,0.0034137,-0.25745,0.82052
782470000000.0,92361000.0,250080000000.0,4.7679e-09,183431,0.00059189,-0.25454,0.81206
767790000000.0,90092000.0,247650000000.0,4.6052e-09,183432,0.0027274,-0.25418,0.80888
829120000000.0,99660000.0,256970000000.0,1.9197e-09,183433,-0.0013376,-0.25521,0.81964
836520000000.0,100770000.0,258100000000.0,1.5665e-09,183434,-0.0013402,-0.25585,0.82036
812090000000.0,97106000.0,254410000000.0,3.4699e-09,183435,0.00030542,-0.2548,0.81794
855060000000.0,103520000.0,260890000000.0,3.5299e-09,183436,-0.0026761,-0.25785,0.82041
855240000000.0,103070000.0,261180000000.0,4.8595e-09,183454,-0.006983,-0.25454,0.8125
893510000000.0,108950000.0,266780000000.0,3.8127e-09,183477,-0.0058343,-0.25797,0.82069
864700000000.0,104740000.0,262360000000.0,1.9694e-09,183480,-0.0044854,-0.25523,0.81983
871700000000.0,105810000.0,263430000000.0,1.7271e-09,183481,-0.0044089,-0.25592,0.82054
950660000000.0,116510000.0,276150000000.0,2.0006e-09,183482,-0.007625,-0.25524,0.82026
945930000000.0,115990000.0,275290000000.0,1.7903e-09,183483,-0.0074986,-0.25595,0.82095
892300000000.0,108540000.0,266700000000.0,3.5622e-09,183484,-0.0062666,-0.25481,0.81835
838460000000.0,100910000.0,258350000000.0,3.5279e-09,183496,-0.0029832,-0.25481,0.81802
841460000000.0,101200000.0,258870000000.0,3.8334e-09,183497,-0.0048497,-0.25449,0.81546
808080000000.0,96343000.0,253800000000.0,3.8003e-09,183498,-0.0013263,-0.25449,0.81525
821110000000.0,98032000.0,256220000000.0,4.3454e-09,183502,-0.0052458,-0.25418,0.80936
814210000000.0,97115000.0,254830000000.0,3.9853e-09,183503,-0.0031836,-0.25418,0.81238
789850000000.0,93406000.0,251320000000.0,4.3218e-09,183504,-0.0013104,-0.25418,0.80914
807950000000.0,97077000.0,253950000000.0,3.0643e-09,183508,0.0063484,-0.25759,0.82084
795820000000.0,95112000.0,252050000000.0,1.8418e-09,183510,0.0049294,-0.25518,0.81992
799540000000.0,95680000.0,252650000000.0,1.447e-09,183511,0.0048671,-0.25579,0.82063
885460000000.0,107180000.0,266470000000.0,4.687e-09,183512,-0.0092954,-0.25418,0.80954
757280000000.0,89102000.0,246800000000.0,4.0173e-09,183527,0.012361,-0.25485,0.81681
747210000000.0,87436000.0,245420000000.0,4.2406e-09,183528,0.014856,-0.25452,0.81457
788810000000.0,94030000.0,251550000000.0,1.8696e-09,183529,0.014181,-0.25519,0.82196
792710000000.0,94641000.0,252190000000.0,1.5685e-09,183530,0.013943,-0.25583,0.82262
785930000000.0,93429000.0,251320000000.0,3.3639e-09,183531,0.016271,-0.25479,0.82095
804180000000.0,96513000.0,253700000000.0,3.2067e-09,183532,0.012394,-0.25765,0.82215
785220000000.0,93551000.0,250790000000.0,1.8488e-09,183533,0.01114,-0.25519,0.82107
788170000000.0,94005000.0,251290000000.0,1.5484e-09,183534,0.010953,-0.25582,0.82173
803110000000.0,96365000.0,253370000000.0,3.1123e-09,183535,0.0093775,-0.2576,0.82139
787930000000.0,93983000.0,250990000000.0,1.8333e-09,183536,0.008045,-0.25518,0.82038
790800000000.0,94421000.0,251470000000.0,1.5134e-09,183537,0.0079078,-0.25581,0.82107
760860000000.0,89665000.0,247050000000.0,4.0441e-09,183538,0.0090047,-0.25485,0.81605
754350000000.0,88562000.0,245880000000.0,4.2793e-09,183539,0.0078359,-0.25453,0.81296
778140000000.0,92456000.0,249600000000.0,3.2703e-09,183540,0.010008,-0.25478,0.81913
747460000000.0,87542000.0,245100000000.0,4.156e-09,183541,0.011361,-0.25452,0.81371
784220000000.0,93370000.0,250330000000.0,3.3102e-09,183542,0.0068049,-0.25478,0.81851
747660000000.0,87139000.0,244500000000.0,3.9675e-09,183543,0.010299,-0.25418,0.81039
754920000000.0,88168000.0,245320000000.0,3.9372e-09,183544,0.0093491,-0.25418,0.80696
745610000000.0,86823000.0,244450000000.0,3.9647e-09,183545,0.013865,-0.25418,0.81122
747850000000.0,87068000.0,245640000000.0,4.1727e-09,183546,0.017487,-0.25418,0.81216
755900000000.0,88348000.0,245630000000.0,4.1927e-09,183550,0.006623,-0.25418,0.80966
797950000000.0,94570000.0,253090000000.0,4.3361e-09,183605,-0.027897,-0.25418,0.81678
911080000000.0,110790000.0,269680000000.0,3.5392e-09,183606,-0.018923,-0.2548,0.82198
867930000000.0,104720000.0,263150000000.0,3.5132e-09,183607,-0.021874,-0.2548,0.82345
857100000000.0,103220000.0,261710000000.0,3.7987e-09,183608,-0.021624,-0.25449,0.82028
844410000000.0,101260000.0,259630000000.0,3.4871e-09,183613,-0.024702,-0.2548,0.82513
829700000000.0,99303000.0,257710000000.0,3.7599e-09,183614,-0.024713,-0.25449,0.82197
901110000000.0,108560000.0,267130000000.0,2.9058e-09,183615,-0.023132,-0.25742,0.82742
891280000000.0,107690000.0,266170000000.0,1.668e-09,183616,-0.022235,-0.2548,0.82603
896160000000.0,108270000.0,266820000000.0,1.4068e-09,183617,-0.021863,-0.25547,0.82664
922230000000.0,111930000.0,270650000000.0,2.9133e-09,183618,-0.02047,-0.25745,0.82587
924580000000.0,112610000.0,271410000000.0,1.6669e-09,183621,-0.019477,-0.2548,0.82454
933830000000.0,113820000.0,272720000000.0,1.3418e-09,183622,-0.019173,-0.25545,0.8252
958900000000.0,117240000.0,276570000000.0,2.5722e-09,183623,-0.017784,-0.25724,0.82456
1000900000000.0,122790000.0,284470000000.0,3.5549e-09,183624,-0.01587,-0.25481,0.82073
909880000000.0,110600000.0,269700000000.0,3.8307e-09,183625,-0.018441,-0.25449,0.81881
859740000000.0,103520000.0,262210000000.0,4.1726e-09,183626,-0.021296,-0.25418,0.81673
1031900000000.0,126770000.0,289970000000.0,3.8035e-09,183627,-0.015144,-0.25449,0.81763
926600000000.0,112830000.0,272410000000.0,4.1745e-09,183628,-0.017893,-0.25418,0.81534
781580000000.0,92082000.0,250540000000.0,4.6258e-09,183639,-0.031462,-0.25418,0.81869
846940000000.0,100790000.0,259280000000.0,1.9029e-09,183650,-0.027633,-0.25521,0.82929
853300000000.0,101560000.0,260080000000.0,1.6143e-09,183651,-0.027207,-0.25587,0.82984
834160000000.0,99269000.0,257690000000.0,3.4426e-09,183652,-0.027391,-0.2548,0.82701
814300000000.0,96911000.0,255310000000.0,3.7461e-09,183653,-0.027636,-0.25449,0.82385
804760000000.0,95569000.0,254010000000.0,4.115e-09,183654,-0.027928,-0.25418,0.82038
866750000000.0,103340000.0,262120000000.0,3.9656e-09,183655,-0.031032,-0.2582,0.83265
872940000000.0,104110000.0,262700000000.0,3.3828e-09,183656,-0.028424,-0.25777,0.83086
888980000000.0,106430000.0,264940000000.0,2.8336e-09,183658,-0.025719,-0.25737,0.8292
874280000000.0,104780000.0,263170000000.0,1.6556e-09,183659,-0.024883,-0.2548,0.82771
877380000000.0,105110000.0,263570000000.0,1.3952e-09,183660,-0.024471,-0.25547,0.8283
1040300000000.0,128110000.0,291340000000.0,3.5715e-09,183684,-0.0095151,-0.25481,0.81891
1096600000000.0,135180000.0,301110000000.0,3.8158e-09,183685,-0.011746,-0.25449,0.81665
1055300000000.0,129800000.0,294050000000.0,4.0011e-09,183686,-0.014245,-0.25418,0.81429
930540000000.0,113600000.0,273020000000.0,3.8563e-09,183687,-0.0083236,-0.25449,0.81591
1002200000000.0,123050000.0,285020000000.0,4.195e-09,183688,-0.010592,-0.25418,0.81324
1097900000000.0,135470000.0,300920000000.0,3.1231e-09,183689,-0.012017,-0.25754,0.82241
1110900000000.0,136890000.0,303260000000.0,1.703e-09,183690,-0.013679,-0.2548,0.82217
1109700000000.0,136770000.0,302950000000.0,1.3977e-09,183691,-0.013429,-0.25547,0.82285
1117200000000.0,137850000.0,304640000000.0,1.719e-09,183692,-0.010646,-0.25481,0.82129
1104800000000.0,136310000.0,302430000000.0,1.5158e-09,183693,-0.010465,-0.25552,0.82198
1126300000000.0,138870000.0,306210000000.0,3.0405e-09,183694,-0.012648,-0.25445,0.81997
987320000000.0,121540000.0,282080000000.0,3.2961e-09,183695,-0.0089401,-0.25762,0.82163
1037400000000.0,127640000.0,290000000000.0,2.6385e-09,183698,-0.014894,-0.25727,0.82338
994350000000.0,122040000.0,282810000000.0,1.6741e-09,183747,-0.016627,-0.2548,0.82325
1004200000000.0,123340000.0,284320000000.0,1.3052e-09,183748,-0.01635,-0.25543,0.82393
823470000000.0,98384000.0,256920000000.0,3.9724e-09,183766,-0.024625,-0.25418,0.81855
836050000000.0,99440000.0,258370000000.0,2.1809e-09,183767,-0.03261,-0.2557,0.8333
844260000000.0,100530000.0,259430000000.0,1.7823e-09,183768,-0.032085,-0.25632,0.83374
820490000000.0,97128000.0,256060000000.0,3.9083e-09,183769,-0.032557,-0.25521,0.83111
797100000000.0,93786000.0,252740000000.0,4.1309e-09,183770,-0.033083,-0.25486,0.82814
777500000000.0,91121000.0,250130000000.0,4.3262e-09,183771,-0.033692,-0.25453,0.82487
773550000000.0,90769000.0,249600000000.0,3.9574e-09,183776,-0.038101,-0.25418,0.82054
789240000000.0,93224000.0,252000000000.0,3.9472e-09,183777,-0.041702,-0.25418,0.81949
771470000000.0,90357000.0,249220000000.0,4.2207e-09,183778,-0.034376,-0.25418,0.82141
843990000000.0,100310000.0,258990000000.0,1.8848e-09,183779,-0.030035,-0.25521,0.83137
849820000000.0,101020000.0,259710000000.0,1.6195e-09,183780,-0.02957,-0.25587,0.83187
828180000000.0,98213000.0,256800000000.0,3.377e-09,183781,-0.029928,-0.25479,0.82909
805340000000.0,95317000.0,253870000000.0,3.6474e-09,183782,-0.030364,-0.25448,0.82597
792760000000.0,93672000.0,252170000000.0,4.0548e-09,183783,-0.030884,-0.25418,0.82248
834670000000.0,99825000.0,259080000000.0,4.6378e-09,183784,-0.037265,-0.25572,0.83582
804310000000.0,95283000.0,254690000000.0,4.9374e-09,183785,-0.038116,-0.25533,0.833
779520000000.0,91554000.0,251000000000.0,4.9876e-09,183786,-0.03896,-0.25495,0.8299
765700000000.0,89527000.0,249000000000.0,5.5268e-09,183787,-0.042402,-0.25501,0.82927
766010000000.0,89574000.0,248860000000.0,4.616e-09,183788,-0.039774,-0.25456,0.82656
867650000000.0,103970000.0,262930000000.0,3.4823e-09,183789,-0.033098,-0.25797,0.8349
843990000000.0,101070000.0,260200000000.0,2.1845e-09,183791,-0.034723,-0.25569,0.83571
852380000000.0,102250000.0,261380000000.0,1.7128e-09,183792,-0.03417,-0.25629,0.83614
825530000000.0,98350000.0,257480000000.0,3.9352e-09,183793,-0.034844,-0.25521,0.83351
798200000000.0,94300000.0,253550000000.0,4.1387e-09,183794,-0.035559,-0.25486,0.83059
779860000000.0,91576000.0,250760000000.0,4.2287e-09,183795,-0.036315,-0.25453,0.82739
875500000000.0,105630000.0,264820000000.0,3.5141e-09,183796,-0.035112,-0.25797,0.83736
885630000000.0,107350000.0,266510000000.0,5.2225e-09,183798,-0.038637,-0.25665,0.84077
862490000000.0,103930000.0,263160000000.0,2.2308e-09,183799,-0.036671,-0.2557,0.83824
871660000000.0,105260000.0,264490000000.0,1.8171e-09,183800,-0.036107,-0.25633,0.83866
901550000000.0,109640000.0,268850000000.0,1.0381e-08,183801,-0.039373,-0.25847,0.8421
